image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration,type,roi,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d,neighbor3d,bin_num3d
appliedMASKiso_shg_2mgml_roi3_8bit.ome,5,89.29539535,54.39851163,0.901247674,3.320272093,91.848,45.661,0.90343,3.2536,43,57.32885966,24.7473013,0.041929966,0.688773047,5,4241,28.9061,3542,96,36.8958,25,1.2714,0.0185,0.069,0.05525,131072,0.368313193,671.4951172,0.339853168,14.63532162,13.98704243,545.2615967,0.592664838,0.34072274,687.1074829,0.362755507,14.99026585,13.27220821,549.2888184,0.59106648,0.192538321,233.7185364,0.131957948,5.039130211,7.142690659,241.4528809,0.157751799,2mgml,shg,roi3,3686.777689,62516.81505,28222.04167,253.1386091,65258.00525,59296.35326,5388.306953,2672.184731,3316.569552,59164.56909,9084.081434,9075.969957,8873.538343,8923.566619,20825.927,3147.388906,9573.247918,6832.106193,59420.26295,3974.268472,1351.768409,1978,65509,28190,22,65533,62797,2964,1340,814,62538,5682,5682,5435,5485,20826,128,6505,3982,62847,3241,92,4347.610788,3333.50668,7096.202775,2701.594688,833.5316418,1072.22404,8181.074302,6173.839191,5807.848657,7738.407532,9474.386817,9458.649989,9417.781254,9441.102979,6.146609154,7229.26487,9254.982279,7535.50137,7971.464632,3589.977099,3650.604316,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,6,84.61511429,50.68628571,0.921780238,3.428266667,87.565,49.9165,0.928655,3.27735,42,55.88644981,16.91615119,0.030203961,0.686965196,6,3911,31.5139,3279,85,38.5765,27,1.2456,0.0198,0.0631,0.05997,131072,0.470741719,598.6515503,0.411961824,12.27603245,12.34813404,570.1751709,0.673118889,0.459918886,585.9414063,0.430600435,12.07061768,11.04155254,535.2950439,0.683884323,0.212162673,266.2154846,0.145693272,5.393677711,7.539927006,322.9655762,0.157559723,2mgml,shg,roi3,3647.621345,61369.95846,28399.23676,286.2399464,65263.11707,59903.38818,5339.647279,2725.992182,2645.370574,59929.90357,8297.794235,8275.904011,8231.281044,8255.899062,20825.93845,3206.839068,8172.831652,6528.410531,60109.26108,4118.466983,1094.254885,1851,65495,28225,15,65534,63254,2874,1333,589,63066.5,4951,4947,4828,4862,20826,117,5310,3616,63339,3171,66,4620.613753,3582.835969,8432.273395,2707.112297,1136.298372,1273.249159,7884.51643,6360.692324,5047.31922,7234.229842,9133.713693,9100.854373,9193.789342,9196.442239,9.565991733,7437.05122,8375.488308,7616.127711,7563.528182,4023.450776,3261.081499,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,7,89.9217025,53.43765,0.911555,3.56489,86.936,50.36,0.92164,3.32445,40,46.9614572,19.86072476,0.045493742,0.642407513,7,3733,33.112,3229,108,29.8981,21,1.2403,0.02,0.0648,0.03862,131072,0.498810589,588.1779785,0.444253772,11.72598553,12.10878754,602.1037598,0.694065809,0.494217128,564.9935913,0.453060985,11.31060696,10.32211304,539.1528931,0.708520114,0.213679031,279.6305542,0.147294611,5.489513397,7.65974474,368.7402344,0.155073613,2mgml,shg,roi3,3855.920873,60702.56302,28442.69959,377.3991694,65204.65852,59774.68511,5619.604351,2921.101052,2593.585661,59899.49142,8441.408359,8410.511859,8423.775325,8440.07835,20825.96449,3355.09839,8094.916491,6779.21548,60029.45384,4353.450537,1094.66862,1986,65490,28247,12,65533,63114,3090,1448,641,62960,5137,5123,5031,5062,20826,132,5399,3835,63219,3349,69,5023.471396,3952.488086,9022.118116,2537.094135,1850.350585,1768.229534,8106.531058,6804.651354,4912.755353,7277.910435,9280.913849,9231.726759,9431.954533,9418.753504,6.278603219,7472.320842,8098.689712,8003.702202,7692.278925,4292.618661,3453.377803,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,8,89.521125,51.96328125,0.919413438,3.97436875,94.1285,48.965,0.92834,3.9162,32,55.54469993,17.24410173,0.043489077,0.846043447,8,3800,32.4929,3291,111,29.6486,21,1.2505,0.026,0.0629,0.04602,131072,0.513152838,548.6182251,0.445869237,11.15060139,11.30980873,562.1149902,0.706024885,0.521317244,515.8891602,0.469610184,10.52542114,9.838756561,522.9422607,0.726991057,0.206753284,258.9271851,0.153599381,5.183008671,6.860168457,341.0119019,0.147053331,2mgml,shg,roi3,3992.997195,61281.96015,28399.72722,419.6648096,65176.43662,59546.65367,5749.048971,3002.265153,2733.849157,59696.701,8724.072064,8692.604292,8694.435383,8713.113415,20825.97224,3704.775856,8379.336941,7000.698846,59820.51963,4452.819117,1146.943301,2070,65496,28238,14,65533,62972,3162,1477,671,62849,5348,5342,5246,5274,20826,145,5620,3991,63098,3465,61,5267.412167,4151.384493,8409.597354,2525.202571,2048.039599,1876.72707,8421.035202,7035.91784,5193.22678,7550.346802,9574.791569,9522.20059,9722.52532,9709.862608,5.719749838,8358.533678,8361.239118,8291.443586,7973.008462,4377.677663,3546.325039,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,9,79.57316129,51.29122581,0.919127097,3.7375,83.83,44.855,0.92584,3.7206,31,50.396857,19.97684695,0.031075995,0.809717577,9,3504,35.4067,2989,92,32.4891,15,1.2207,0.0163,0.0604,0.1017,131072,0.546991765,527.1859741,0.449985802,10.48070335,10.50381279,558.5506592,0.731226265,0.562063754,502.2750854,0.480609477,9.839227676,9.059762001,521.3187866,0.753881216,0.197848693,252.9982147,0.169465929,4.937085152,6.545016289,364.4771729,0.136184812,2mgml,shg,roi3,4086.394701,60936.81896,28378.19025,436.457841,65169.91169,59578.29807,5885.850327,3110.188203,2596.833189,59803.17449,8679.134597,8641.095128,8698.702557,8708.925253,20825.98506,3658.577995,8144.699358,7079.03024,59889.66132,4591.75284,1058.902261,2149,65491,28237,13,65533,62891,3270,1527,664,62836.5,5475,5461,5380,5405,20826,144,5576,4116,63053,3596,56,5393.038111,4295.159067,8695.488716,2454.422024,2342.902183,1977.15016,8289.218946,7174.153231,4869.357758,7321.297775,9394.106205,9331.198218,9618.21299,9592.077871,5.931181588,8275.250171,8012.183799,8345.170063,7798.122094,4488.267598,3121.885989,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,10,67.3116,52.47776,0.9068824,3.815092,80.754,44.541,0.92834,3.7946,25,45.16254148,20.18698867,0.071893238,0.973484923,10,3338,37.2669,2718,94,28.9149,9,1.2026,0.0157,0.0577,0.09243,131072,0.594145656,496.1328125,0.477631539,9.488570213,9.717318535,566.1466064,0.76368916,0.597721159,480.1890564,0.513381839,9.182829857,8.299495697,478.3609009,0.77689302,0.194397256,267.2569885,0.175577208,4.90864563,6.46818018,397.7447815,0.128583238,2mgml,shg,roi3,4070.812009,60378.21821,28429.2947,369.8765333,65209.95004,59858.62133,5812.855917,3117.233139,2328.107782,60142.7083,8318.112984,8273.551727,8384.89007,8386.314344,20825.98623,3444.327598,7626.474712,6931.806278,60201.19549,4700.417835,899.2965491,2119,65470,28235,12,65533,62980,3216,1506,644,62926,5299,5287,5232,5249,20826,149.5,5310,4031,63144,3554,54,5405.860987,4401.139269,8944.940792,2481.96595,1835.107015,1719.062804,7902.531731,7176.150868,4249.646588,6815.589962,9004.532664,8928.536113,9292.415434,9253.99167,5.973229861,7918.482836,7414.91473,8230.095394,7354.690719,4682.648519,2633.171466,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,11,83.459164,49.24948,0.913974,3.94496,83.517,46.065,0.92653,3.9541,25,53.45354668,17.50858438,0.049992862,0.752015763,11,3346,37.173,2728,82,33.2683,10,1.207,0.0164,0.063,0.07854,131072,0.565860093,525.2926025,0.474342018,10.14799309,10.44630814,590.0294189,0.743967593,0.562789083,517.4200439,0.519183457,10.05793571,9.123750687,523.7501221,0.754226923,0.200173482,271.0253906,0.176534891,5.088886261,6.736468315,389.1149292,0.135759786,2mgml,shg,roi3,4225.027482,60654.99259,28455.53921,366.4430434,65188.3952,59688.97398,6050.908725,3274.61079,2441.531278,60014.9983,8494.56758,8444.570536,8592.897096,8589.185749,20825.94935,3529.681818,7700.546612,7150.155064,60044.26407,4835.363474,1006.387175,2190,65480,28234,14,65533,62907,3323,1563,669,62876.5,5401,5387,5337,5360,20826,117,5354,4133,63072,3647,60,5545.350355,4589.524154,8872.311617,2486.920472,1464.256258,1583.646729,8130.939267,7416.177851,4500.110855,7015.463717,9215.462738,9133.416894,9527.597752,9485.152376,7.700270415,8306.231446,7547.723804,8460.62017,7575.234302,4765.036708,2930.616566,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,12,77.51970333,53.0891,0.917415333,3.75776,81.9345,44.2855,0.92598,3.7333,30,54.05311027,24.31070119,0.049203016,0.779370134,12,3256,38.2558,2677,95,28.1789,13,1.2006,0.0184,0.0638,0.08028,131072,0.583505094,525.8019409,0.49253282,9.848670006,10.43736935,614.1051025,0.755909622,0.584166765,500.9360962,0.517387211,9.531036377,9.146722794,554.3345947,0.768276691,0.202327669,290.9767151,0.172706798,5.217567444,6.932096004,417.3661194,0.135106966,2mgml,shg,roi3,4264.132021,60096.62595,28467.85765,308.3512663,65225.60829,59888.619,6029.999052,3298.572621,2255.640655,60266.30477,8253.16036,8197.355901,8396.246072,8384.44524,20825.96808,3158.851265,7287.118072,7095.732525,60269.90252,4989.755884,890.3821577,2172,65466,28255,14,65533,63004,3341,1585,644,62967,5246,5231,5216,5229,20826,118,5045,4081,63161,3635,63,5583.445074,4595.814609,9471.668048,2500.623965,1161.081416,1351.836205,7808.003655,7335.582995,4112.611755,6619.242786,8942.60949,8855.365723,9282.088276,9234.372763,6.473519269,7509.761406,7207.57646,8376.259337,7215.288701,5033.00022,2530.435034,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,13,77.98005152,51.36163636,0.907587576,3.760924242,80.218,45.536,0.92735,3.7456,33,51.4164368,23.06350899,0.058381492,0.72571682,13,3435,36.1581,2804,78,35.9487,17,1.209,0.0215,0.0676,0.07222,131072,0.564713538,556.2315063,0.50712055,10.40780544,11.3930645,681.2053223,0.741000831,0.568989456,514.5014648,0.527910352,9.807546616,9.686756134,565.5253906,0.759008944,0.21503675,330.8869019,0.166319847,5.807215214,8.174429893,532.7977295,0.147692353,2mgml,shg,roi3,4391.678263,59506.05974,28412.43578,333.1835299,65207.05933,59838.97447,6222.509825,3455.521814,2242.652601,60257.38248,8295.950838,8232.399553,8485.595578,8465.818332,20826.01485,3180.295858,7202.567391,7233.648374,60231.05862,5114.230426,883.1052957,2153,65459,28253,18,65533,63095,3341,1592,639,63027,5155,5140,5131,5148,20826,110,5000,4027,63239,3616,73,5818.834075,4940.319646,10045.59331,2494.521661,1267.455371,1448.996722,7807.860364,7649.256291,3916.234175,6546.519134,8959.011475,8859.858265,9368.74931,9308.513252,7.501779527,7691.714633,7065.396582,8554.429397,7189.86474,5308.509823,2343.187573,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,14,86.54145161,56.30770968,0.903981935,3.564732258,90,50.422,0.92511,3.6151,31,47.96007492,24.7031848,0.053705197,0.580574075,14,3593,34.4801,2968,88,33.7273,21,1.2261,0.0224,0.0657,0.07233,131072,0.575047016,592.2114868,0.505727351,10.50535583,11.81906414,777.5014648,0.747871399,0.585115671,530.5160522,0.524517953,9.715288162,9.192070961,532.1469727,0.769002616,0.218864143,396.2075195,0.168383211,6.230621338,9.482782364,742.6657715,0.149274781,2mgml,shg,roi3,4386.109865,58886.33891,28430.04417,438.772828,65169.23953,60089.61774,6143.302561,3486.413304,2113.757052,60516.53934,7998.531235,7931.251839,8215.981168,8190.954768,20825.97147,3276.691489,6888.02633,7093.457502,60488.11868,5176.968187,854.555366,1990,65421,28243,19,65534,63419,3090,1484,547,63308,4729,4717,4715,4725.5,20826,124,4646,3703,63547,3427,65,6063.617462,5312.366871,10647.59044,2386.322213,1850.267581,1809.060974,7567.791618,7735.569551,3731.938347,6268.958466,8754.170656,8646.472582,9189.423225,9124.092713,6.975348712,7646.351384,6905.031486,8573.412954,6934.612951,5677.653556,2454.5222,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,15,83.64176,53.69796,0.9151692,3.657516,82.476,47.816,0.92159,3.7336,25,41.60815148,23.34488944,0.041950572,0.659192948,15,3586,34.5513,2967,96,30.9062,17,1.2198,0.0232,0.0641,0.08263,131072,0.576205254,593.6804199,0.49901104,10.50242996,11.70548534,762.5747681,0.748941779,0.569218993,538.9111328,0.526169419,10.10001469,9.469052315,554.633667,0.758293986,0.216195434,383.7593994,0.165211126,6.081558228,9.30971241,706.3278809,0.146421224,2mgml,shg,roi3,4367.662614,58794.14259,28414.81722,564.1906931,65117.12789,60181.46073,6142.899913,3510.947912,2023.553987,60640.79379,7848.615365,7776.455454,8089.532886,8059.982194,20825.92568,3178.88129,6686.628203,7025.943501,60595.63782,5174.513731,924.4695188,1922,65415,28241,19,65534,63579,3018,1462,488,63457,4497,4477,4486,4501,20826,110,4381,3550,63700,3358,67,6049.973344,5276.667599,10700.93046,2423.922579,2851.889659,2384.526244,7590.273209,7800.14393,3632.953889,6208.085371,8733.770362,8619.633427,9206.338707,9134.573029,10.19046336,7793.859049,6736.909169,8613.3031,6916.4865,5622.918683,2978.681423,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,16,89.69409375,49.8634375,0.915524063,3.74218125,88.274,41.768,0.920855,3.74415,32,47.20987648,21.54663309,0.034994091,0.736630806,16,3528,35.1522,2965,93,31.8817,21,1.2146,0.0115,0.0677,0.1136,131072,0.557422936,572.2922974,0.478010625,10.66419315,11.22909641,641.4336548,0.73733145,0.529763103,568.4935913,0.506985664,10.92614841,10.51946068,563.6725464,0.732357204,0.209887937,313.7235718,0.151606053,5.540135384,7.447501183,455.6999207,0.141373456,2mgml,shg,roi3,4354.246804,59083.68179,28427.1848,387.6887825,65188.34624,60008.85638,6152.870383,3433.042319,2181.733595,60437.68336,8077.647932,8012.94562,8290.429726,8266.527401,20825.93736,3020.405761,6945.210693,7122.422042,60410.32864,5121.554602,978.7044601,2028,65452,28253,19,65534,63411,3144,1527,534,63337,4740,4717,4754,4764,20826,124,4602,3757,63557,3486,70,5738.84472,4759.498234,10609.23113,2364.375174,1566.472218,1635.913936,7763.844297,7514.047233,4051.369537,6510.429395,8923.064414,8830.281924,9323.817155,9266.020543,11.241485,7235.933494,7000.628474,8521.95425,7137.021845,5350.749385,3151.059219,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,17,88.07936286,48.61954286,0.915216571,3.492962857,83.83,43.732,0.91838,3.2958,35,48.81223024,18.42339338,0.028185038,0.767535641,17,3720,33.2347,3045,106,28.7264,20,1.2397,0.0143,0.0702,0.1718,131072,0.543419957,583.9210815,0.488499582,10.97637844,11.46806622,649.111084,0.728838742,0.520544529,613.1827393,0.502438426,11.42236519,11.49597931,633.9475098,0.726222634,0.202692628,282.8233337,0.145573005,5.233160496,6.692816734,393.3313293,0.136850953,2mgml,shg,roi3,4398.631795,59561.50336,28457.84666,287.9704856,65235.9278,59991.26498,6217.626423,3483.601551,2155.238255,60444.18353,8121.169996,8054.807415,8338.999119,8314.237444,20826.01025,3293.236435,6926.516033,7176.384,60404.83645,5221.011583,906.7966256,2112,65464,28262,19,65534,63339,3270,1570,536,63325,4861,4834,4887,4894,20826,117,4602,3899,63513,3598,68,5715.383421,4789.474222,10288.64394,2430.562447,867.5360772,1146.823199,7705.922263,7504.128649,3956.857153,6485.948014,8887.382184,8796.183932,9283.667616,9226.402722,6.132764754,7887.065178,6928.527966,8470.012463,7098.843613,5487.445112,2557.198231,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,18,103.1326793,50.94572414,0.932895172,3.907965517,116.08,42.84,0.92969,3.603,29,44.1567646,29.24937726,0.029608964,0.853154074,18,3691,33.5115,2980,107,27.8505,14,1.2335,0.0192,0.0681,0.1683,131072,0.564610422,565.850708,0.510304153,10.46183395,11.0889883,655.8930054,0.74407059,0.544931889,608.135498,0.527436256,11.07438087,11.24426651,640.5638428,0.742533922,0.197780252,273.0430603,0.148353264,5.00860405,6.349103928,390.2780762,0.130919248,2mgml,shg,roi3,4355.431292,59142.09322,28437.74171,267.3049927,65258.25812,60176.40639,6119.730844,3444.349436,2039.538965,60630.50898,7902.539184,7833.027065,8140.930972,8112.154813,20826.0395,3189.774409,6699.826868,7051.376163,60583.63421,5265.416097,816.2704317,2097,65440,28258,17,65534,63402.5,3234,1563,517,63390,4761,4730,4811,4812,20826,132,4469,3852,63576,3597,62,5730.830471,4733.099061,10566.09948,2398.495097,908.472137,1143.85637,7513.938466,7408.725149,3792.403851,6303.978954,8712.307659,8618.355424,9114.874907,9055.888023,5.738495652,7754.995408,6777.714506,8374.441199,6925.457789,5658.942643,2273.447604,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,19,103.9476829,53.81197143,0.907679714,3.71544,114.68,43.788,0.91908,3.6229,35,40.94704309,22.03805978,0.048615613,0.891200216,19,3683,33.5886,2989,107,27.9346,11,1.2288,0.0199,0.0717,0.1495,131072,0.545736194,571.6954956,0.515735984,10.78028393,11.61899948,674.7526245,0.730480492,0.534397542,598.2850342,0.520407319,11.06993866,11.25262451,642.7540283,0.735349834,0.202879369,279.4374084,0.152244762,5.1765275,6.769303799,415.5805664,0.137314692,2mgml,shg,roi3,4464.930062,59624.2192,28430.65672,319.1646075,65215.97791,59983.71811,6264.58682,3526.213224,2164.727092,60452.32166,8134.704905,8064.882929,8362.082176,8335.413375,20825.9875,3265.379624,6944.398618,7234.371749,60402.28151,5319.088244,906.6572477,2188,65467,28264,17,65533,63251,3359,1621,558,63270,4970,4942,5003,5003,20826,118,4691,4019,63443,3710,65,5874.48096,4832.293323,10355.80302,2409.594983,1106.467276,1347.681895,7777.700075,7553.354829,4038.30197,6559.81792,8939.067225,8846.217491,9333.9033,9276.534917,8.860412442,7742.118622,6980.8378,8572.194383,7172.497476,5647.170976,2630.643356,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,20,98.50062353,53.60985294,0.918577941,3.572379412,108.43,46.97,0.921505,3.4237,34,39.07437657,25.93765404,0.028906283,0.765972556,20,3795,32.5383,3076,101,30.4554,15,1.2306,0.0226,0.0699,0.1297,131072,0.554653645,562.090271,0.502191246,10.58129406,11.3489418,667.6295166,0.736539006,0.560167313,566.2243042,0.514822543,10.34545708,10.34879017,605.2669678,0.752291024,0.202830017,277.9466858,0.159569874,5.152383327,7.061133385,460.1565552,0.137211829,2mgml,shg,roi3,4433.837208,59870.64409,28452.36211,361.3735649,65196.17857,60073.70744,6223.896865,3519.134086,2142.626537,60531.0107,8049.40428,7978.347314,8277.861427,8250.710137,20825.95235,3450.484279,6907.371321,7166.729019,60485.76083,5295.07825,935.5578895,2158,65470,28254,18,65534,63361,3288,1595.5,527,63357,4845,4819,4872,4879,20826,129,4602,3934,63546,3677,62,5932.65772,4955.004123,10325.81948,2488.54804,1275.344698,1489.818462,7803.865591,7645.519776,4106.106475,6575.784633,8936.058978,8838.059204,9343.050063,9282.902807,6.150565441,7864.825444,6993.103299,8596.231794,7195.157349,5639.079066,2786.054524,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,21,89.65363784,52.96994595,0.912353243,3.643832432,87.709,45.051,0.92416,3.6339,37,47.29344815,19.43262475,0.048271183,0.697901843,21,3855,32.0008,3106,87,35.7011,20,1.2368,0.0223,0.0703,0.1226,131072,0.542973876,564.3016968,0.481426477,10.76213455,11.52380371,670.934082,0.727848887,0.553047061,534.8738403,0.483657777,10.26611137,9.630052567,563.1732178,0.747600198,0.204404101,285.6398315,0.167677298,5.201287746,7.682767391,528.1930542,0.140659541,2mgml,shg,roi3,4422.853285,60181.50304,28418.77584,517.2951297,65112.56163,59968.93652,6209.377709,3510.430203,2306.251019,60390.98287,8161.963075,8093.257075,8366.353297,8343.437086,20825.95599,3096.512064,7111.004864,7195.636107,60362.32255,5178.916422,1104.508854,2090,65475,28251,18,65534,63407,3216,1556,521,63362,4803,4777,4828,4834,20826,118,4602,3852,63556,3584,61,6033.990781,5095.291666,10174.62821,2503.573884,2129.524194,2097.046732,8134.017207,7822.296934,4516.57861,6913.9128,9208.243007,9109.294819,9600.650406,9543.092604,7.206019727,7511.239765,7355.8516,8786.206071,7529.68442,5450.611527,3373.994751,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,22,79.406324,55.99816,0.9057488,3.723592,71.565,48.796,0.91326,3.5213,25,45.35621421,20.77356713,0.041301493,0.912693381,22,3608,34.3284,2864,98,29.2245,8,1.2161,0.0245,0.0627,0.1001,131072,0.564325154,541.7572021,0.447607249,10.31220341,10.48676205,626.5875854,0.742828071,0.58944416,491.7330933,0.444763035,9.556787491,8.053117752,456.9873657,0.770946145,0.19656606,293.0780945,0.179633588,5.123936653,7.813794136,542.9144897,0.135657087,2mgml,shg,roi3,4209.483912,59928.0897,28443.04916,448.0445179,65169.06476,60315.84886,5945.727047,3372.184767,2097.175927,60699.61571,7769.812562,7703.124857,7967.93691,7945.417378,20825.99808,3351.556618,6796.90587,6845.290697,60693.12459,5053.975583,955.1981934,1998,65461,28240,14,65534,63528,3108,1520,496,63464,4624,4594,4630,4640,20826,118,4425,3696,63666,3453,59,5779.329637,4857.691873,10308.21562,2573.164214,1849.829824,1880.859206,7762.611505,7508.271732,4198.721925,6553.157634,8844.594895,8748.441234,9225.890066,9170.073908,6.401193409,7849.815213,7147.063677,8447.903615,7152.416677,5321.698509,3171.192802,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,23,92.89042353,51.96908824,0.919695294,3.570617647,98,43.7995,0.927315,3.3508,34,46.47256739,24.06004614,0.032665515,0.989356177,23,4055,30.3238,3384,118,28.678,17,1.2518,0.0258,0.0679,0.08527,131072,0.48729226,598.7853394,0.429894447,12.05194378,12.03512001,647.4317017,0.686651409,0.494676828,555.9453735,0.434442043,11.47544384,9.710932732,466.5937805,0.70771873,0.196775466,287.9371033,0.179225892,5.36403656,8.351621628,497.1654358,0.149490774,2mgml,shg,roi3,4351.123989,60969.4166,28265.27077,507.3209933,65103.03226,59865.02836,6141.570755,3470.176228,2393.339697,60250.29081,8310.283757,8245.364867,8461.326054,8447.357063,20825.98734,3286.970946,7510.810666,7165.692309,60243.2201,5101.53739,1143.905929,2215,65491,28204,14,65533,63073,3359,1621,642,63041,5250,5227,5228,5238,20826,110,5177,4130,63236.5,3671,72,5782.780027,4944.651812,9537.087179,2478.556031,2050.179705,2124.827629,8149.603314,7667.930451,4669.915304,6972.094611,9143.871997,9048.593608,9511.982308,9458.558136,6.125979584,7779.597871,7461.803919,8572.379135,7561.568575,5253.550928,3843.663609,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,24,85.81164194,57.46658065,0.900939032,3.503729032,96.809,51.179,0.91213,3.603,31,46.24002275,25.02416121,0.054021341,0.599204536,24,3794,32.5474,3203,119,26.916,14,1.2336,0.0213,0.0647,0.1121,131072,0.500005782,572.703186,0.444105476,11.60249901,11.67883015,618.1481934,0.695731401,0.511964202,525.7778931,0.475357354,10.887393,9.563447952,496.6540222,0.71958828,0.198578998,283.8798828,0.173869833,5.359852314,7.766670227,437.7940369,0.149227485,2mgml,shg,roi3,4235.898688,60790.61327,28325.30198,370.7373931,65188.69676,59999.12035,6020.605211,3373.302874,2373.863474,60348.26376,8160.291892,8098.920449,8304.207494,8291.461185,20825.99224,3436.937204,7342.691871,7014.843139,60363.73241,5008.00708,1066.830485,2137.5,65482,28205,16,65533,63183,3270,1599,611,63128,5116,5095,5078,5097,20826,118,5089,3970,63329,3625,63,5518.321437,4673.965556,9586.582862,2524.439344,1378.293743,1593.598517,8030.00791,7391.631257,4755.904183,6968.778679,9072.45571,8989.946503,9384.566782,9341.277192,5.399369541,8069.342892,7486.860111,8337.599931,7490.183304,5093.725236,3464.992454,D1,N8,t
appliedMASKiso_shg_2mgml_roi3_8bit.ome,25,86.29038621,49.24696552,0.903716897,3.558272414,92.77,51.529,0.9204,3.4561,29,49.67925348,14.89839898,0.059185521,0.696630686,25,3352,37.1029,2824,114,24.7719,11,1.1983,0.0206,0.0552,0.1141,131072,0.581580877,496.1074829,0.462064207,9.692299843,9.598809242,550.1239624,0.754892051,0.604057729,436.1669617,0.485825062,8.695453644,8.175508499,457.6972046,0.78082639,0.191862121,280.0090942,0.17217809,5.124339581,6.394679546,397.1625366,0.131343767,2mgml,shg,roi3,3923.146132,59556.81183,28381.7103,273.368117,65287.31686,60733.71382,5527.823691,3090.770586,1863.567887,61063.26898,7298.882635,7238.708106,7479.829331,7459.713708,20827.62226,3598.778872,6375.391573,6414.764305,61088.7971,4879.291423,752.550646,1934,65421,28216.5,13,65534,63665,2982,1462,439,63584,4367,4341,4392,4397,20826,131,4204,3526,63806,3402,43,5208.870063,4256.575008,10546.03704,2496.361219,1055.824712,1211.453931,7235.248215,6843.537309,3888.369973,6162.387843,8365.932596,8286.322575,8676.884711,8633.184668,264.9288818,8284.058787,6768.901154,7804.659081,6694.572744,5035.790643,2582.09836,D1,N8,t
