image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s10,10,107.1182026,53.20037821,0.880244359,3.771974359,112.805,46.153,0.898215,3.688,156.0,156.0,51.38353485,21.21331109,0.071247886,0.874640423,20.0,20.0,13798,16.9988,11261,568,19.8257,82,1.428,0.0233,0.3189,0.05956,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s11,11,99.81199857,47.13366429,0.887162429,3.759250714,108.66,42.2675,0.90469,3.5067,140.0,140.0,52.98709365,17.16471754,0.063768027,0.957257892,22.0,22.0,12864,18.3782,10434,554,18.8339,90,1.4125,0.0317,0.2636,0.08691,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s12,12,98.08993415,50.57778049,0.886301585,4.164578049,105.145,43.213,0.90395,3.9889,82.0,82.0,54.37756049,25.28111467,0.072283168,1.241463986,24.0,24.0,9632,25.216,7783,455,17.1055,40,1.3414,0.0224,0.1836,0.1461,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s13,13,102.9670279,49.91164384,0.889374795,4.531775342,117.55,45.077,0.90171,4.4465,73.0,73.0,55.51139266,16.73948562,0.079406858,1.437789963,26.0,26.0,7803,31.5954,6268,395,15.8684,34,1.2867,0.0246,0.1515,0.1504,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s14,14,92.05711932,52.76977273,0.881174659,4.332653409,97.832,41.702,0.90676,3.95285,88.0,88.0,59.27976266,27.66210718,0.083463194,1.528913615,28.0,28.0,9317,26.1362,7600,468,16.2393,42,1.3389,0.0301,0.1915,0.0942,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s15,15,98.73573077,52.33897802,0.89614967,4.271998901,105.71,44.964,0.90919,3.6695,91.0,91.0,54.36663534,24.57223964,0.059007403,1.496794903,30.0,30.0,9833,24.6597,8016,488,16.4262,38,1.3558,0.0279,0.2041,0.07003,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s16,16,90.66954951,49.83035922,0.880422233,4.053069903,96.911,42.395,0.90177,3.669,103.0,103.0,59.78734011,24.26629319,0.083823708,1.188524229,32.0,32.0,9627,25.2302,7838,495,15.8343,42,1.3524,0.0189,0.2103,0.08718,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s17,17,91.80607868,50.53134559,0.890279779,4.150926471,93.0535,43.406,0.905195,3.73925,136.0,136.0,57.48105711,24.99994953,0.070990152,1.336198539,34.0,34.0,10766,22.3493,8780,492,17.8455,55,1.3754,0.026,0.247,0.05469,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s18,18,95.29198951,51.41158042,0.89090986,4.172581818,96.116,43.854,0.91,3.9503,143.0,143.0,59.06056178,21.8340878,0.070489768,1.200562164,36.0,36.0,10420,23.1579,8580,441,19.4558,55,1.3713,0.0292,0.2509,0.07951,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s19,19,87.331675,55.86264583,0.896528021,3.991123958,94.41,48.077,0.90718,3.83055,96.0,96.0,56.54940214,23.78833706,0.062654037,1.161900039,38.0,38.0,9227,26.4106,7527,396,19.0076,58,1.3305,0.0251,0.1946,0.08042,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s2,2,107.7028274,48.86560484,0.894249435,3.672109677,124.8,40.8855,0.902535,3.60035,124.0,124.0,52.87278573,20.12806633,0.053916317,0.752058478,4.0,4.0,12941,18.2569,10605,538,19.7119,68,1.4121,0.0308,0.2363,0.09216,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s20,20,94.78029861,53.34583333,0.885133056,3.833084722,90.0,44.1695,0.902195,3.57565,72.0,72.0,56.50423036,26.73540151,0.064083467,1.255821132,40.0,40.0,12256,19.3891,10055,477,21.0797,76,1.3947,0.0272,0.2522,0.06302,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s21,21,112.0243359,47.42315625,0.881139687,3.043589062,124.765,41.9585,0.892565,2.81485,64.0,64.0,54.17607283,18.18114987,0.061688963,0.766838494,42.0,42.0,15175,15.2748,12459,690,18.0565,78,1.4576,0.0357,0.3805,0.02125,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s22,22,100.5845455,40.12036364,0.892577879,2.677821212,116.57,37.965,0.90569,2.4019,33.0,33.0,58.80010563,8.396386852,0.0556607,0.623206432,44.0,44.0,15800,14.5915,12885,747,17.249,82,1.4632,0.0366,0.4069,0.0119,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s23,23,94.0172,37.74378947,0.912808947,2.449957895,90.0,36.448,0.92795,2.4355,19.0,19.0,65.89326844,7.209846086,0.048745477,0.157095399,46.0,46.0,16813,13.5918,13839,756,18.3056,106,1.4822,0.0336,0.4226,0.03982,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s24,24,78.77138333,43.88086667,0.905048333,2.402576667,57.466,38.897,0.905645,2.3965,30.0,30.0,70.86573623,14.60901379,0.041901452,0.219432665,48.0,48.0,17469,13.0063,14331,805,17.8025,111,1.4938,0.0336,0.4419,0.03136,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s25,25,73.97608846,42.99184615,0.907095,2.379815385,40.511,36.496,0.911485,2.34205,26.0,26.0,71.15561191,14.41570754,0.042830679,0.151703536,50.0,50.0,17721,12.7929,14531,743,19.5572,105,1.4949,0.0322,0.4595,0.04865,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s26,26,79.84755,45.52447059,0.907944706,2.335235294,65.1185,38.7135,0.92126,2.3021,34.0,34.0,71.85293514,18.96992861,0.077155281,0.185600272,52.0,52.0,17533,12.9515,14548,756,19.2434,109,1.492,0.0301,0.4617,0.05819,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s27,27,84.77617458,44.76242373,0.917405763,2.399984746,78.024,39.215,0.92629,2.3854,59.0,59.0,70.90392415,12.33934027,0.046265728,0.174080212,54.0,54.0,17804,12.7239,14863,782,19.0064,110,1.4952,0.028,0.4976,0.05908,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s28,28,87.66904375,44.51783333,0.920069375,2.4360125,73.1285,42.4795,0.930805,2.3934,48.0,48.0,64.81709943,11.81322479,0.044314309,0.235497296,56.0,56.0,17612,12.8844,14580,760,19.1842,113,1.4914,0.0321,0.4983,0.04161,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s3,3,111.6852516,50.53391935,0.898353387,3.555430645,119.295,43.2865,0.90742,3.51075,124.0,124.0,48.47481304,20.81912302,0.050085404,0.726995585,6.0,6.0,12867,18.3734,10368,525,19.7486,76,1.4059,0.0246,0.226,0.07819,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s4,4,103.217475,46.90877857,0.902728429,3.488451429,112.24,40.8035,0.91286,3.3992,140.0,140.0,53.15624302,18.3090581,0.056310058,0.747808474,8.0,8.0,13189,17.876,10704,534,20.0449,88,1.4169,0.0237,0.2498,0.09622,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s5,5,116.5477994,46.40421528,0.895085833,3.517127083,131.63,40.8125,0.90251,3.41815,144.0,144.0,48.91982427,16.43988262,0.060684107,0.650269558,10.0,10.0,13568,17.3208,11010,555,19.8378,94,1.4253,0.029,0.2492,0.1213,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s6,6,107.8434702,48.21023664,0.907212977,3.497615267,125.91,42.834,0.91513,3.37,131.0,131.0,54.24650633,16.219138,0.041562908,0.624392204,12.0,12.0,13455,17.4831,10914,545,20.0257,76,1.4258,0.0239,0.2444,0.1162,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s7,7,100.9110355,49.74122464,0.893973696,3.533536957,109.89,45.045,0.899185,3.35025,138.0,138.0,54.85531702,19.5483325,0.05009365,0.777980376,14.0,14.0,13471,17.4599,10907,498,21.9016,72,1.4205,0.0266,0.2521,0.1248,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s8,8,108.2420462,54.8708951,0.890823776,3.553595804,119.28,49.252,0.90569,3.4566,143.0,143.0,52.71921794,22.19508985,0.06236451,0.680347315,16.0,16.0,13455,17.4831,11061,504,21.9464,74,1.4216,0.0275,0.2713,0.1009,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t18_s9,9,108.5069634,52.02842759,0.881885931,3.589315862,122.2,44.487,0.8977,3.5114,145.0,145.0,48.73530226,21.20931663,0.069204522,0.757175697,18.0,18.0,13795,17.0029,11348,555,20.4468,73,1.4264,0.0252,0.2785,0.07397,262144,18,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s1,1,95.53022,50.51822963,0.893926096,3.826251111,105.02,44.017,0.90763,3.7571,135.0,135.0,58.04931989,20.0953663,0.097854272,0.824798619,2.0,2.0,13817,16.9726,11355,521,21.7946,92,1.4278,0.0241,0.2816,0.08689,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s10,10,97.40233704,50.3064709,0.896243492,3.812702646,104.04,44.186,0.90573,3.6447,189.0,189.0,53.38014808,18.84099742,0.051156534,0.861311877,20.0,20.0,14380,16.2298,11766,567,20.7513,95,1.4415,0.0283,0.3393,0.04881,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s11,11,99.37188896,50.96826623,0.880070455,3.873333117,100.171,44.13,0.89702,3.7012,154.0,154.0,55.45892387,20.1093077,0.079413404,1.079599627,22.0,22.0,13374,17.6011,10790,542,19.9077,76,1.4199,0.0344,0.2835,0.09554,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s12,12,104.0487938,48.99582474,0.884241443,4.057145361,112.17,40.925,0.89865,3.707,97.0,97.0,51.30761477,22.05770067,0.065293216,1.322905187,24.0,24.0,10175,23.7636,8183,519,15.7669,42,1.3553,0.0253,0.2,0.1182,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s13,13,104.045145,53.02706667,0.8698595,4.420771667,106.885,49.693,0.88728,4.20315,60.0,60.0,52.85679211,19.69727384,0.079640236,1.277207691,26.0,26.0,7371,33.5644,5983,376,15.9122,30,1.2753,0.023,0.1472,0.1192,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s14,14,95.89889494,54.64062025,0.881430506,4.251865823,97.352,45.042,0.89978,4.1511,79.0,79.0,57.27820573,30.98660555,0.070548419,1.25303728,28.0,28.0,8729,28.0315,7120,428,16.6355,45,1.3197,0.0265,0.1741,0.1175,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s15,15,95.29692935,48.10639252,0.886415047,4.373776636,97.667,41.53,0.9006,4.0975,107.0,107.0,53.8517061,17.98605116,0.071182249,1.509253925,30.0,30.0,10136,23.8628,8234,473,17.408,36,1.3613,0.0285,0.2118,0.04937,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s16,16,91.53603218,52.69282759,0.895021724,4.213657471,87.614,46.712,0.90868,4.0959,87.0,87.0,57.21480114,24.24300135,0.063866403,1.178940865,32.0,32.0,9493,25.6146,7723,456,16.9364,40,1.346,0.0225,0.1933,0.1077,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s17,17,89.405136,50.032104,0.88509168,4.3194344,96.981,43.862,0.90133,4.0554,125.0,125.0,59.27263712,19.3353472,0.070048436,1.358152669,34.0,34.0,10533,22.888,8588,481,17.8545,44,1.3738,0.0225,0.241,0.06793,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s18,18,81.63511566,50.14216912,0.897882206,4.186506618,78.2975,42.044,0.91345,3.9224,136.0,136.0,59.85709236,22.19851704,0.065987581,1.32487895,36.0,36.0,10564,22.8149,8551,466,18.3498,51,1.3703,0.0337,0.2483,0.07632,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s19,19,75.80722577,53.87459794,0.889808763,4.025270103,70.017,43.11,0.91301,3.7407,97.0,97.0,55.77694337,28.06823956,0.077942858,1.248879012,38.0,38.0,9310,26.1574,7561,419,18.0453,46,1.3274,0.0235,0.1952,0.07183,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s2,2,101.7331966,52.90621379,0.888641862,3.66501931,104.38,46.505,0.90019,3.5743,145.0,145.0,53.80288542,23.66651552,0.07494104,0.712951645,4.0,4.0,13473,17.4571,11016,550,20.0291,81,1.4224,0.0231,0.2692,0.0877,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s20,20,104.0684068,47.28680822,0.869290959,3.655346575,117.35,40.765,0.88982,3.4837,73.0,73.0,56.58648202,18.17308796,0.077936367,1.073244087,40.0,40.0,11186,21.4351,9096,460,19.7739,59,1.3696,0.0235,0.2113,0.06198,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s21,21,105.2906642,46.1854717,0.889617358,3.352915094,107.24,43.382,0.90346,2.7976,53.0,53.0,55.86116729,12.43548949,0.064100593,1.249914966,42.0,42.0,14179,16.4883,11712,660,17.7455,83,1.4383,0.0284,0.3541,0.0187,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s22,22,104.788529,39.46612903,0.902373548,2.6041,112.48,37.645,0.91012,2.3926,31.0,31.0,52.96529017,8.237581887,0.045065848,0.524217252,44.0,44.0,15775,14.6177,12921,729,17.7243,95,1.4684,0.0224,0.3908,0.02103,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s23,23,87.27782366,41.71253659,0.911316829,2.505763415,88.152,37.073,0.92331,2.4669,41.0,41.0,57.08439928,11.33938131,0.047852794,0.26815515,46.0,46.0,16543,13.8463,13663,763,17.9069,89,1.4794,0.0313,0.4556,0.04192,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s24,24,80.7145561,43.98021951,0.902780976,2.4034,85.515,38.705,0.91087,2.3772,41.0,41.0,63.24474785,14.40164774,0.069651755,0.226380683,48.0,48.0,17644,12.8575,14412,811,17.7707,95,1.4941,0.0339,0.4473,0.03806,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s25,25,99.67574737,44.22323684,0.908003158,2.386918421,101.391,37.9265,0.919735,2.34265,38.0,38.0,59.55365007,16.10867514,0.038108301,0.197952942,50.0,50.0,17492,12.9866,14494,787,18.4168,110,1.4947,0.0317,0.4801,0.04903,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s26,26,114.7437267,39.52573333,0.912248,2.400503333,137.015,34.8685,0.924345,2.36125,30.0,30.0,62.21452496,10.26473049,0.069905452,0.195451181,52.0,52.0,17432,13.0381,14442,743,19.4374,105,1.4892,0.0282,0.4594,0.05312,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s27,27,88.93832788,50.39847788,0.897437434,2.982095575,84.7995,43.3035,0.913495,2.9086,226.0,226.0,58.23476715,20.22891359,0.069267687,0.488728613,54.0,54.0,18873,11.8899,15581,629,24.7711,137,1.5095,0.0332,0.7898,0.0549,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s28,28,92.39182,46.62371831,0.912128592,2.442450704,87.58,39.943,0.92107,2.4092,71.0,71.0,68.8128877,18.41175892,0.041419863,0.254529565,56.0,56.0,17861,12.6769,14815,813,18.2226,98,1.4968,0.0298,0.5406,0.04304,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s3,3,108.3936419,52.01645161,0.893852984,3.468848387,111.11,46.028,0.90834,3.35115,124.0,124.0,51.9568783,22.61814932,0.068694475,0.664573076,6.0,6.0,12976,18.2023,10589,539,19.6456,81,1.41,0.0271,0.2306,0.0809,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s4,4,102.9400695,51.8086381,0.887947762,3.829137143,114.35,45.8605,0.905095,3.7371,210.0,210.0,53.34018906,20.62833596,0.067365097,0.79322565,8.0,8.0,15080,15.3836,12228,541,22.6026,110,1.4513,0.0308,0.3876,0.08807,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s5,5,115.5169349,48.54325397,0.904351905,3.53812619,128.2,43.3485,0.91335,3.4961,126.0,126.0,49.81060249,18.45714833,0.049511667,0.658763898,10.0,10.0,13000,18.165,10578,516,20.5,80,1.4161,0.0228,0.2391,0.109,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s6,6,103.9737748,48.38462937,0.895787063,3.527255245,114.23,42.377,0.90949,3.4595,143.0,143.0,52.89632605,18.44862177,0.055424719,0.654015273,12.0,12.0,13181,17.8881,10774,535,20.1383,76,1.4194,0.0272,0.2479,0.1097,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s7,7,106.9405293,51.79084962,0.882415113,3.461640602,124.11,44.67,0.89952,3.4049,133.0,133.0,54.97393115,23.55917502,0.076047188,0.685646405,14.0,14.0,13648,17.2076,11029,550,20.0527,72,1.4237,0.0285,0.2555,0.1208,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s8,8,98.03426188,49.20093125,0.897844,3.565794375,111.8,42.3185,0.907075,3.5782,160.0,160.0,56.06635553,19.62721781,0.050518776,0.737985271,16.0,16.0,13577,17.308,11110,527,21.0816,72,1.4239,0.0304,0.2662,0.1078,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t19_s9,9,104.5431755,48.58244898,0.894631088,3.512845578,110.73,41.807,0.90605,3.4183,147.0,147.0,52.02463423,20.99269149,0.072897553,0.723799653,18.0,18.0,13650,17.2048,11131,569,19.5624,72,1.427,0.0288,0.2663,0.08503,262144,19,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s1,1,109.4311532,51.54530496,0.89555766,3.566414184,119.74,44.386,0.91332,3.5753,141.0,141.0,51.22849248,20.91072763,0.064570512,0.718171599,2.0,2.0,12958,18.2304,10549,478,22.069,84,1.4096,0.0222,0.2366,0.1794,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s10,10,110.5131216,47.82311029,0.901785809,3.817245588,123.065,39.824,0.91001,3.64935,136.0,136.0,54.70487805,20.46622227,0.050959948,0.978953836,20.0,20.0,12511,18.9532,10200,540,18.8889,61,1.4051,0.0279,0.2361,0.1249,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s11,11,109.9167304,51.00521519,0.892978608,4.234291139,124.22,45.639,0.90976,4.00385,158.0,158.0,55.47453477,21.53891252,0.069358614,1.139677723,22.0,22.0,12789,18.4977,10479,552,18.9837,66,1.4141,0.0353,0.283,0.118,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s12,12,99.01186726,52.12938415,0.88359128,3.972368293,110.405,44.367,0.903425,3.75845,164.0,164.0,60.32608068,23.47533394,0.081693875,1.040764612,24.0,24.0,12002,19.8418,9969,487,20.4702,71,1.3951,0.0233,0.2812,0.1266,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s13,13,100.1876304,53.58810145,0.897638768,3.993144928,113.975,44.5025,0.911965,3.79275,138.0,138.0,57.25807543,26.42630205,0.053682354,1.150693451,26.0,26.0,11759,20.2931,9622,494,19.4777,76,1.39,0.0257,0.2534,0.1148,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s14,14,94.74495727,53.33109917,0.894655785,3.980914876,99.728,45.605,0.91506,3.581,121.0,121.0,59.51640109,25.32280695,0.066317874,1.195698123,28.0,28.0,10859,22.1408,8861,463,19.1382,63,1.3736,0.0275,0.2222,0.07477,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s15,15,89.70184681,50.57296296,0.894962667,3.986699259,92.386,44.897,0.91402,3.706,135.0,135.0,54.06452056,20.43718751,0.069422167,1.074118644,30.0,30.0,10716,22.4629,8742,476,18.3655,47,1.3705,0.0239,0.2201,0.06025,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s16,16,97.62059744,50.56842949,0.895357115,3.987992949,104.905,43.0965,0.90761,3.6532,156.0,156.0,55.22384793,20.79328776,0.058459505,1.148434239,32.0,32.0,11698,20.4094,9488,500,18.976,81,1.387,0.0225,0.2493,0.08557,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s17,17,97.3304664,52.126976,0.9008232,4.1138984,100.3,44.592,0.91338,3.8729,125.0,125.0,54.41641455,23.82986786,0.055962529,1.090456571,34.0,34.0,11059,21.7042,9026,469,19.2452,48,1.3714,0.0172,0.2325,0.07016,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s18,18,84.66326311,54.24491803,0.873593197,4.12295082,82.781,46.1355,0.884605,4.0489,122.0,122.0,55.28777455,24.35885206,0.072884138,1.006005421,36.0,36.0,9816,24.7059,7940,427,18.5948,55,1.3437,0.0275,0.2101,0.04656,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s19,19,94.55311667,52.23025758,0.875165606,4.112340909,104.32,47.706,0.890595,4.09085,66.0,66.0,57.74586749,18.6782771,0.079724647,1.038911268,38.0,38.0,8088,30.4116,6529,327,19.9664,42,1.3028,0.0307,0.1609,0.03801,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s2,2,117.7840885,50.15197842,0.900547986,3.516779856,128.05,43.608,0.90902,3.3708,139.0,139.0,46.77542117,20.57121232,0.052725774,0.746545351,4.0,4.0,12975,18.2038,10596,470,22.5447,71,1.4125,0.0309,0.2343,0.1872,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s20,20,101.3379846,47.08526923,0.874567308,3.038130769,115.685,41.922,0.894585,2.68935,52.0,52.0,54.26194852,17.5244244,0.067277118,0.747705407,40.0,40.0,15494,14.9191,12704,646,19.6656,93,1.4609,0.0288,0.3114,0.02945,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s21,21,92.9823087,43.38517391,0.883778696,2.642156522,92.045,40.061,0.89428,2.5087,23.0,23.0,53.61980599,11.83829436,0.060511603,0.502331784,42.0,42.0,15901,14.4861,13028,733,17.7735,100,1.4663,0.032,0.3864,0.03373,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s22,22,55.37331579,44.33615789,0.904882105,2.3413,23.629,38.026,0.90232,2.273,19.0,19.0,48.59025248,15.48022335,0.039864086,0.262544009,44.0,44.0,17254,13.1933,14089,778,18.1093,108,1.4878,0.0296,0.4377,0.0208,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s23,23,87.99748889,42.14772222,0.902474444,2.413283333,76.528,35.264,0.935515,2.33095,18.0,18.0,60.13388905,12.52081146,0.073193876,0.243509743,46.0,46.0,17471,13.0046,14366,781,18.3944,103,1.4933,0.031,0.4588,0.04832,262144,1,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t1_s24,24,114.7384909,40.09754545,0.904862273,2.386286364,122.035,38.558,0.905685,2.375,22.0,22.0,54.27300592,8.472990755,0.035439554,0.189152959,48.0,48.0,17672,12.8339,14493,767,18.8957,103,1.4958,0.0283,0.4671,0.0376,262144,1,5
