image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s23,23,96.97023317,61.44022965,0.905723517,5.27891686,106.045,51.79,0.9274,5.17545,344.0,344.0,57.73850033,35.32829618,0.0733457,1.01437973,46.0,46.0,13310,17.6953,10920,356,30.6742,112,1.4153,0.0243,0.1786,0.09025,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s24,24,94.25786565,60.89481587,0.912912286,5.422759365,102.53,52.214,0.93101,5.281,315.0,315.0,57.21665743,31.92305711,0.064016541,1.037398204,48.0,48.0,13226,17.8204,10808,342,31.6023,115,1.4122,0.0269,0.1786,0.06757,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s25,25,99.36078969,63.11683437,0.913655469,5.4807725,106.83,51.301,0.926515,5.4019,320.0,320.0,55.65873133,34.89023638,0.057232517,1.004302461,50.0,50.0,13365,17.6143,11071,352,31.4517,91,1.417,0.03,0.2014,0.1223,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s26,26,101.2518785,62.73604473,0.914730575,5.469972843,109.98,52.969,0.93014,5.3761,313.0,313.0,55.75401167,34.54684689,0.069240067,0.991984666,52.0,52.0,13969,16.7662,11439,354,32.3136,94,1.4283,0.0265,0.243,0.1322,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s27,27,98.62248523,62.39697538,0.912101846,5.400936,107.32,54.114,0.92527,5.2787,325.0,325.0,56.04211908,31.38050288,0.058771667,0.979229768,54.0,54.0,14376,16.2349,11944,465,25.686,107,1.4407,0.0302,0.3388,0.1092,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s28,28,97.93926449,61.36109969,0.910227259,5.497258879,104.04,51.672,0.92486,5.3615,321.0,321.0,57.32306976,31.80911527,0.058185776,1.060824509,56.0,56.0,14841,15.6636,12116,451,26.8647,112,1.448,0.0223,0.4425,0.1049,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s3,3,104.4323532,57.18451623,0.911535487,5.645829221,112.77,46.459,0.928375,5.54055,308.0,308.0,53.41797278,30.01814973,0.065803715,1.139290233,6.0,6.0,11772,20.2685,9565,355,26.9437,68,1.3852,0.0225,0.1913,0.1083,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s4,4,100.8572157,57.53946835,0.911903481,5.57928481,108.66,48.984,0.92178,5.49535,316.0,316.0,55.55466256,25.08146997,0.055204355,1.003886333,8.0,8.0,12648,18.7262,10267,391,26.2583,77,1.4025,0.0283,0.2333,0.1136,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s5,5,101.3590754,58.83012298,0.906011197,5.548259223,112.99,49.759,0.92746,5.408,309.0,309.0,55.50898562,27.12471825,0.074329513,1.061918256,10.0,10.0,12687,18.6625,10482,424,24.7217,73,1.4048,0.0263,0.2626,0.09556,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s6,6,100.9412754,58.83446483,0.908951193,5.680851682,111.16,49.258,0.92538,5.4944,327.0,327.0,55.59292,29.64467557,0.059955477,1.047943475,12.0,12.0,13166,17.9108,10798,421,25.6485,72,1.4161,0.0253,0.2772,0.1114,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s7,7,97.43736309,57.22718893,0.91308899,5.779157329,105.62,47.939,0.92894,5.6086,307.0,307.0,55.82287846,30.36293982,0.059831226,1.138263569,14.0,14.0,12981,18.1945,10545,397,26.5617,88,1.4086,0.0258,0.2922,0.08932,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s8,8,98.72262382,56.77859875,0.906570251,5.684650157,106.56,47.361,0.92124,5.4998,319.0,319.0,56.58127932,27.11211712,0.066913136,1.160668462,16.0,16.0,13304,17.7042,10966,397,27.6222,81,1.4144,0.0263,0.3091,0.06951,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t3_s9,9,99.18861146,58.2475296,0.907349688,5.671646729,101.31,49.253,0.93011,5.5597,321.0,321.0,56.36379443,27.3778759,0.078192126,1.054860021,18.0,18.0,12987,18.1852,10570,424,24.9292,83,1.4088,0.0233,0.3346,0.1057,262144,3,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s1,1,101.6280319,55.83381,0.9094875,5.627196,111.525,47.8595,0.928175,5.4861,300.0,300.0,53.62057361,26.11149371,0.067742041,1.058726496,2.0,2.0,12364,19.2023,10007,359,27.8747,72,1.3989,0.0269,0.1634,0.1037,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s10,10,98.79896972,58.25807886,0.907873407,5.672602839,107.35,48.821,0.9252,5.4825,317.0,317.0,55.26974507,29.82389398,0.071063343,1.196738168,20.0,20.0,13496,17.4239,11014,439,25.0888,106,1.4193,0.0272,0.3494,0.1077,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s11,11,110.2641964,57.46234375,0.905450344,5.668353125,120.35,47.3235,0.922745,5.5051,320.0,320.0,48.9997905,29.01502189,0.060927091,1.189874891,22.0,22.0,13442,17.5019,11006,426,25.8357,96,1.4214,0.0247,0.3423,0.1279,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s12,12,106.0931468,57.45158769,0.906656646,5.686420615,113.63,46.739,0.92891,5.442,325.0,325.0,53.71474997,26.91249007,0.070478764,1.155106363,24.0,24.0,13352,17.6334,10893,413,26.3753,88,1.4141,0.0266,0.3461,0.1313,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s13,13,107.5010503,58.80070213,0.903311155,5.705433739,121.53,49.761,0.92233,5.589,329.0,329.0,52.28161156,29.21273019,0.074122363,1.053545551,26.0,26.0,14349,16.2692,11570,379,30.5277,106,1.4341,0.0272,0.3586,0.1061,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s14,14,102.7704228,59.26497313,0.904343552,5.512899403,115.77,50.09,0.92384,5.4428,335.0,335.0,55.78522855,27.78789604,0.0684485,1.04560615,28.0,28.0,14468,16.1189,11868,460,25.8,99,1.4398,0.0325,0.3685,0.1294,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s15,15,103.0752995,61.00739423,0.9134275,5.675516987,114.84,51.752,0.93023,5.606,312.0,312.0,56.18904905,31.53432414,0.064580629,1.008027299,30.0,30.0,14074,16.6262,11528,448,25.7321,101,1.4298,0.0294,0.3641,0.1281,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s16,16,105.3714285,61.40621944,0.910692226,5.49768558,118.89,49.821,0.92922,5.388,319.0,319.0,53.85272348,34.22564213,0.061477176,1.013485105,32.0,32.0,14398,16.207,11846,430,27.5488,116,1.4375,0.028,0.3337,0.1357,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s17,17,106.7645566,59.58509317,0.907131118,5.492253106,119.3,49.53,0.922345,5.24565,322.0,322.0,56.31643875,32.24558336,0.057825117,1.098010082,34.0,34.0,14040,16.6713,11593,417,27.801,104,1.4335,0.0206,0.3003,0.1379,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s18,18,105.1290333,60.04599676,0.903787702,5.461020065,117.26,51.276,0.92065,5.3281,309.0,309.0,56.71477588,30.20321865,0.066788066,1.027917926,36.0,36.0,13865,16.907,11425,374,30.5481,102,1.4284,0.0249,0.2724,0.1244,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s19,19,98.62544169,57.57633233,0.914906647,5.397968278,107.35,47.863,0.93075,5.281,331.0,331.0,57.43951462,29.08669739,0.063990627,1.038747116,38.0,38.0,13957,16.7823,11405,386,29.5466,96,1.4267,0.0263,0.241,0.1049,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s2,2,98.77315408,56.25695498,0.896678682,5.5857209,106.59,46.042,0.91827,5.4758,311.0,311.0,55.211102,29.76608992,0.076051288,1.031596307,4.0,4.0,12133,19.6059,9829,355,27.6873,76,1.3911,0.0228,0.1714,0.1003,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s20,20,93.23499525,59.88271203,0.913818481,5.506340823,103.095,48.178,0.93306,5.3647,316.0,316.0,58.14011884,33.59037255,0.076397898,1.020212278,40.0,40.0,14087,16.609,11586,372,31.1452,109,1.4284,0.0271,0.2099,0.07712,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s21,21,96.77598494,59.81366346,0.917834231,5.410086538,103.725,52.968,0.93311,5.27665,312.0,312.0,57.65936678,28.99166953,0.060176143,0.990145704,42.0,42.0,13243,17.795,10977,344,31.9099,94,1.4129,0.0287,0.197,0.07471,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s22,22,95.6294917,63.39173469,0.912209796,5.441376871,109.305,49.5165,0.9282,5.33695,294.0,294.0,59.34867713,37.62492895,0.063400448,1.003833484,44.0,44.0,13196,17.8655,10861,359,30.2535,76,1.4143,0.0254,0.1851,0.111,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s23,23,94.12057248,60.35067398,0.91499185,5.370936677,105.02,49.979,0.93035,5.1971,319.0,319.0,58.69126742,29.94494162,0.059323987,1.017620296,46.0,46.0,13413,17.5441,10950,380,28.8158,97,1.416,0.0275,0.1825,0.09598,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s24,24,98.39661963,61.68080399,0.911368405,5.463473754,105.38,49.287,0.93088,5.2797,301.0,301.0,56.56241835,34.63710321,0.061662335,1.113635129,48.0,48.0,13349,17.6378,11012,351,31.3732,97,1.4134,0.0252,0.1845,0.08075,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s25,25,97.28202384,63.55199007,0.911887318,5.467362914,107.21,51.0965,0.93121,5.36595,302.0,302.0,56.96892345,37.19262967,0.064636947,1.047397161,50.0,50.0,13469,17.4628,11085,383,28.9426,102,1.4148,0.0292,0.1933,0.101,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s26,26,101.876739,61.92368249,0.915991039,5.405486053,112.93,51.079,0.93372,5.2565,337.0,337.0,55.70087721,36.97532082,0.062806973,1.075315832,52.0,52.0,14032,16.6819,11609,379,30.6306,105,1.4272,0.0237,0.2281,0.1176,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s27,27,99.37263871,62.44619692,0.911976123,5.429000615,109.12,51.308,0.93035,5.3541,325.0,325.0,55.85969722,35.55188145,0.065431959,0.97105569,54.0,54.0,14681,15.8561,12160,399,30.4762,127,1.4443,0.0249,0.3205,0.1082,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s28,28,95.94588726,58.22199412,0.916075647,5.528308235,99.938,48.3155,0.931575,5.37635,340.0,340.0,57.34702215,30.61066738,0.059369372,1.051763952,56.0,56.0,15019,15.4542,12289,478,25.7092,117,1.4501,0.0231,0.4221,0.0966,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s3,3,101.5225135,56.43593373,0.909144849,5.668600602,109.875,49.269,0.92303,5.5413,332.0,332.0,53.32354062,24.53065361,0.062699905,1.025993863,6.0,6.0,11750,20.3102,9591,363,26.4215,64,1.3834,0.0274,0.1882,0.1028,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s4,4,103.575053,56.65521053,0.903769638,5.686385855,114.125,48.8305,0.921625,5.59435,304.0,304.0,54.50327655,25.33498758,0.073684249,0.980298696,8.0,8.0,12288,19.3334,9988,316,31.6076,73,1.3951,0.0242,0.2188,0.08932,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s5,5,97.21942862,58.23985538,0.903505169,5.576117231,105.45,49.969,0.92091,5.4436,325.0,325.0,56.45225388,27.21273617,0.06950378,1.046810869,10.0,10.0,12534,18.9147,10338,405,25.5259,83,1.399,0.0277,0.2549,0.0868,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s6,6,102.2732419,56.73405312,0.903828969,5.68861,112.98,47.527,0.92285,5.6034,320.0,320.0,54.94363625,27.6931673,0.070906475,1.096447181,12.0,12.0,13075,18.0493,10701,401,26.6858,86,1.4141,0.0216,0.2724,0.09647,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s7,7,101.4025715,56.93704969,0.909834503,5.773653416,108.88,48.961,0.930455,5.5202,322.0,322.0,54.33353875,25.58527368,0.067149319,1.170623828,14.0,14.0,12777,18.5169,10510,393,26.743,79,1.4056,0.0273,0.2916,0.09247,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s8,8,98.96618127,59.89814921,0.907462857,5.748724127,106.7,52.727,0.92626,5.5759,315.0,315.0,53.71054635,29.65378966,0.06484488,1.092987761,16.0,16.0,13091,18.0248,10827,369,29.3415,84,1.408,0.0262,0.3083,0.07356,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t4_s9,9,101.477104,57.1169906,0.908012633,5.641777116,111.25,48.954,0.92437,5.4818,319.0,319.0,54.83016275,27.17178821,0.064102748,1.080642792,18.0,18.0,13532,17.3722,11054,404,27.3614,92,1.4195,0.0274,0.3302,0.1006,262144,4,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s1,1,102.8353454,60.14164948,0.902200859,5.609928522,107.53,50.32,0.92435,5.4602,291.0,291.0,54.38460325,30.87745834,0.077569551,1.072899556,2.0,2.0,12143,19.5882,9854,346,28.4798,75,1.3923,0.024,0.1642,0.1119,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s10,10,100.7135241,58.75187774,0.906396552,5.692109404,110.14,48.49,0.92515,5.4819,319.0,319.0,55.38740301,29.37931473,0.067860396,1.129326069,20.0,20.0,13281,17.7383,10862,448,24.2455,90,1.4158,0.027,0.3497,0.09693,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s11,11,104.1698486,60.1403131,0.906357604,5.79041278,117.47,49.685,0.92392,5.6907,313.0,313.0,53.86816634,31.04365817,0.068545908,1.124361529,22.0,22.0,13299,17.7116,10962,416,26.351,84,1.4165,0.0265,0.3608,0.1106,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s12,12,105.3041456,61.10004717,0.90938456,5.697261635,112.91,49.407,0.920695,5.50125,318.0,318.0,53.12169359,32.2781024,0.063186178,1.18626255,24.0,24.0,13440,17.5048,11047,418,26.4282,101,1.4149,0.0261,0.3512,0.1506,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s13,13,103.4369804,57.60070418,0.915931801,5.774695498,108.68,47.115,0.9252,5.6552,311.0,311.0,52.58599577,28.38839217,0.052859778,1.1060307,26.0,26.0,13828,16.9575,11209,459,24.4205,102,1.427,0.0283,0.3565,0.1083,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s14,14,102.7698461,59.14460933,0.907685918,5.609583382,115.41,49.019,0.92111,5.5284,343.0,343.0,55.77991954,29.67818402,0.062811667,0.926867741,28.0,28.0,14564,15.9995,11849,482,24.583,103,1.4406,0.0281,0.3699,0.1165,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s15,15,103.0898311,60.40104075,0.904496113,5.656715674,117.35,49.34,0.91895,5.4458,319.0,319.0,56.72860323,31.09324223,0.067618011,1.123333982,30.0,30.0,14160,16.5131,11691,433,27.0,104,1.4318,0.0264,0.3663,0.1091,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s16,16,100.0885907,59.52631385,0.906302031,5.526827077,115.56,51.086,0.92349,5.4595,325.0,325.0,59.14301251,29.49174073,0.067505666,1.023671153,32.0,32.0,13961,16.7769,11559,426,27.1338,98,1.4259,0.0255,0.3417,0.1255,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s17,17,105.3985499,62.24661587,0.904362127,5.491298095,120.67,52.097,0.92316,5.4227,315.0,315.0,56.12782645,34.55642263,0.06686453,0.962125757,34.0,34.0,14099,16.5932,11569,460,25.15,89,1.4313,0.024,0.3173,0.1152,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s18,18,102.0714112,59.34883537,0.908706799,5.379182622,114.98,50.3815,0.929445,5.27815,328.0,328.0,56.60698895,28.06755591,0.070429065,1.00236854,36.0,36.0,14034,16.6793,11526,388,29.7062,109,1.4321,0.0203,0.2907,0.1172,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s19,19,102.1852006,60.99782958,0.907998296,5.418315434,111.5,50.806,0.92552,5.4237,311.0,311.0,57.61088125,32.3627984,0.066481016,0.924633858,38.0,38.0,14326,16.2985,11648,399,29.193,107,1.4341,0.0233,0.2557,0.09845,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s2,2,101.1338867,58.75172131,0.906583082,5.635830492,111.8,48.067,0.92136,5.5695,305.0,305.0,53.99979659,32.11710925,0.063384085,1.040092749,4.0,4.0,12007,19.8327,9778,379,25.7995,65,1.3937,0.0213,0.1735,0.09209,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s20,20,90.86656753,60.69789423,0.90726484,5.465660897,97.7005,49.736,0.92463,5.35055,312.0,312.0,57.00327513,33.54453427,0.072008428,0.990525181,40.0,40.0,14254,16.391,11751,381,30.8425,112,1.4328,0.0291,0.2271,0.09729,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s21,21,96.46456344,60.77944695,0.915124373,5.392123151,106.7,51.752,0.93052,5.3128,311.0,311.0,57.20699681,31.24578784,0.060906839,1.007807914,42.0,42.0,13358,17.6246,10992,359,30.6184,78,1.4161,0.0311,0.2051,0.06779,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s22,22,93.02798707,60.32734395,0.914011592,5.346034076,100.002,51.466,0.92935,5.18385,314.0,314.0,56.55565614,30.10915948,0.058347941,1.039884053,44.0,44.0,13246,17.7905,10877,347,31.3458,82,1.4144,0.0239,0.1875,0.07193,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s23,23,100.860389,63.03016883,0.91225737,5.429325974,111.41,54.5495,0.929445,5.22565,308.0,308.0,55.34835333,32.81847041,0.07461494,0.98936021,46.0,46.0,13334,17.6599,10960,382,28.6911,83,1.4159,0.0286,0.1814,0.1071,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s24,24,95.00474583,61.41263754,0.909065016,5.425314239,103.67,53.878,0.92729,5.2072,309.0,309.0,58.54269271,29.33868093,0.066834946,1.106638818,48.0,48.0,12868,18.3718,10553,345,30.5884,93,1.4045,0.0223,0.186,0.08954,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s25,25,95.86524857,60.52175238,0.912450667,5.373875873,104.47,50.865,0.93203,5.2468,315.0,315.0,56.8707362,30.64842354,0.070385824,1.055928783,50.0,50.0,13491,17.4311,11087,358,30.9693,110,1.4199,0.0256,0.1905,0.09845,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s26,26,102.4310535,60.72208563,0.913901804,5.448093884,115.08,52.803,0.92991,5.3005,327.0,327.0,57.25124041,30.69649371,0.066236743,1.00634357,52.0,52.0,13901,16.858,11417,374,30.5267,104,1.4242,0.0266,0.2196,0.102,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s27,27,101.3180918,59.91963522,0.915168019,5.468857862,112.165,49.152,0.931195,5.37145,318.0,318.0,56.15201901,30.44964288,0.069787894,0.993555688,54.0,54.0,14687,15.8488,11982,419,28.5967,110,1.4396,0.0273,0.3074,0.104,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s28,28,97.91953701,59.54582388,0.907092358,5.527584776,105.95,47.81,0.92665,5.4375,335.0,335.0,55.48918802,30.79416611,0.071104331,1.012438239,56.0,56.0,14607,15.9465,11870,454,26.1454,90,1.4431,0.026,0.4089,0.1031,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s3,3,98.74396796,57.15951133,0.912042233,5.5446,108.92,47.861,0.92766,5.4677,309.0,309.0,54.96757279,28.73329971,0.060319002,0.942577567,6.0,6.0,12001,19.8436,9878,360,27.4389,68,1.3886,0.0273,0.1931,0.0873,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s4,4,100.3567877,57.18617742,0.907137258,5.580809355,109.36,48.798,0.9219,5.42035,310.0,310.0,55.16441985,25.65506577,0.067605582,0.971375312,8.0,8.0,11589,20.6202,9498,330,28.7818,68,1.3816,0.0235,0.2093,0.1124,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s5,5,98.66406828,55.23308459,0.903460453,5.692216918,105.71,47.322,0.92109,5.569,331.0,331.0,55.72206195,24.81261469,0.075457794,1.084479127,10.0,10.0,12778,18.5153,10454,377,27.7294,99,1.4071,0.027,0.2435,0.08076,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s6,6,99.95682474,57.71893231,0.899702585,5.593569231,108.99,47.24,0.92135,5.4201,325.0,325.0,56.15945088,29.11068022,0.081280677,1.059456782,12.0,12.0,12972,18.2085,10654,417,25.5492,89,1.4116,0.0251,0.2676,0.09654,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s7,7,101.1517252,57.17748562,0.90697492,,111.37,47.251,0.92561,,313.0,,55.71669164,27.03688387,0.07190553,,14.0,,12651,18.7213,10375,418,24.8206,75,1.4062,0.0262,0.2924,0.0912,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s8,8,104.7597393,59.4896463,0.912012765,5.634605788,112.48,49.821,0.93023,5.5403,311.0,311.0,52.83791057,28.79087457,0.070333098,1.114394544,16.0,16.0,13409,17.5499,10990,396,27.7525,82,1.4174,0.0273,0.3062,0.08335,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t5_s9,9,97.62050095,56.26218297,0.906489842,5.683155205,107.35,47.874,0.92296,5.4994,317.0,317.0,55.88327138,26.33321605,0.073039553,1.143251814,18.0,18.0,13634,17.2273,11131,414,26.8865,102,1.4208,0.0271,0.3251,0.09247,262144,5,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t6_s1,1,99.42518318,55.46152469,0.91231929,5.532076852,106.7,46.3105,0.926505,5.37225,324.0,324.0,56.1836852,24.35966905,0.062089709,1.056118211,2.0,2.0,12620,18.7722,10306,403,25.5732,79,1.4014,0.0263,0.1676,0.1197,262144,6,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t6_s10,10,100.8226607,59.96366454,0.906621661,5.704111502,108.43,50.291,0.92227,5.5151,313.0,313.0,54.34817942,29.51052653,0.066518533,1.132279854,20.0,20.0,13254,17.7786,10826,481,22.5073,73,1.4162,0.0295,0.3479,0.09384,262144,6,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t6_s11,11,107.5546568,59.58878549,0.904134227,5.721795899,113.72,49.556,0.92231,5.5173,317.0,317.0,52.25988387,29.92091803,0.068904558,1.17642805,22.0,22.0,13633,17.2287,11179,426,26.2418,84,1.4234,0.0271,0.368,0.1154,262144,6,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t6_s12,12,106.7992483,60.22335737,0.912976395,5.681790909,118.44,50.073,0.92988,5.581,319.0,319.0,54.60591261,30.65857106,0.060963095,1.227804545,24.0,24.0,13650,17.2048,11166,416,26.8413,98,1.4216,0.0256,0.3575,0.1424,262144,6,0
